caseid,weight,fin_cf,rate_econ,have_house,thi_dis,edu,race,worse_fin_cf,higher_thi_dis
9491,81618.195,4,2,4,3,1,1,0,0
9492,34879.52,2,1,3,3,2,2,1,0
9493,13090.769,2,2,2,2,4,1,1,1
9494,13308.463,3,2,1,2,4,3,0,1
9495,21049.012,3,2,3,3,4,1,0,0
9496,16490.795,3,3,1,1,4,2,0,1
9497,12416.059,3,1,4,1,3,1,0,1
9498,22541.234,2,1,1,2,2,1,1,1
9499,36755.109,2,2,1,3,2,1,1,0
9500,30883.549,3,2,3,3,3,1,0,0
9501,15471.791,3,2,4,3,3,2,0,0
9502,65106.738,3,2,4,3,1,1,0,0
9503,25685.914,1,1,2,3,4,1,1,0
9504,32861.227,3,2,4,1,3,1,0,1
9505,27797.801,4,3,3,3,4,1,0,0
9506,32983.762,3,1,2,3,3,1,0,0
9507,24168.006,2,1,1,2,3,3,1,1
9508,17450.93,4,2,1,3,4,3,0,0
9509,20089.383,1,1,3,3,3,1,1,0
9510,7885.7158,4,2,2,3,4,1,0,0
9511,24369.551,3,2,3,3,2,1,0,0
9512,41312.504,2,1,3,3,2,3,1,0
9513,23676.072,3,2,2,3,2,1,0,0
9514,11100.407,3,3,1,5,3,2,0,0
9515,30155.299,2,1,3,2,2,1,1,1
9516,36301.266,3,1,1,5,2,1,0,0
9517,21793.367,2,3,1,2,4,1,1,1
9518,15093.955,3,3,3,5,2,1,0,0
9519,13306.938,4,1,1,3,4,1,0,0
9521,29243.574,2,2,1,3,3,4,1,0
9522,17348.877,2,1,1,2,3,1,1,1
9523,16258.698,3,1,2,3,2,1,0,0
9524,23413.66,3,2,1,3,3,1,0,0
9525,12517.644,4,2,3,3,4,1,0,0
9526,21327.436,3,2,2,3,3,3,0,0
9527,22436.398,3,1,3,2,3,3,0,1
9528,28530.139,3,1,3,1,4,4,0,1
9529,30418.877,2,2,1,2,2,1,1,1
9530,27746.488,2,1,1,3,4,1,1,0
9531,18492.92,2,2,1,3,4,1,1,0
9532,21876.793,1,1,1,3,3,1,1,0
9533,35848.223,3,2,1,3,2,1,0,0
9534,15306.32,4,1,3,3,4,1,0,0
9535,27506.457,2,1,1,3,3,1,1,0
9536,21876.793,4,3,2,3,3,1,0,0
9537,19830.359,3,2,1,3,3,2,0,0
9538,15222.337,2,1,1,3,2,5,1,0
9539,15051.257,3,2,2,5,2,1,0,0
9540,18678.648,5,1,3,3,3,2,0,0
9541,64253.012,2,2,1,3,1,1,1,0
9542,25698.213,1,1,1,3,3,3,1,0
9543,32197.156,1,1,3,2,1,1,1,1
9544,21555.621,3,2,1,2,4,1,0,1
9545,30418.877,2,2,4,3,2,1,1,0
9546,23153.553,3,1,1,3,1,1,0,0
9547,15092.051,2,1,1,3,4,1,1,0
9548,12517.644,3,3,2,3,4,1,0,0
9549,15092.051,3,3,1,2,4,1,0,1
9550,16608.936,2,1,3,2,4,3,1,1
9551,9019.4756,2,2,1,3,4,1,1,0
9552,39454.273,2,1,3,3,2,3,1,0
9553,26646.709,2,2,1,3,2,1,1,0
9554,16329.075,3,2,1,3,4,1,0,0
9555,27473.832,2,1,1,3,4,1,1,0
9556,27782.314,3,1,3,3,4,4,0,0
9557,20174.898,4,2,2,3,4,1,0,0
9558,34235.531,1,1,3,3,2,1,1,0
9559,22907.008,2,1,2,3,1,1,1,0
9560,56888.262,3,1,3,3,2,2,0,0
9561,15555.964,2,2,1,3,3,3,1,0
9562,14152.919,3,1,2,2,2,1,0,1
9563,20308.889,3,2,2,2,3,1,0,1
9564,19493.889,2,1,1,3,4,1,1,0
9565,12641.871,2,2,3,1,4,1,1,1
9566,51364.191,3,3,3,4,2,3,0,0
9567,15280.206,4,1,2,3,2,1,0,0
9568,21856.736,4,2,3,3,3,2,0,0
9569,13431.195,2,1,3,3,4,1,1,0
9570,15865.764,2,1,1,3,4,2,1,0
9571,14447.06,2,2,3,3,3,1,1,0
9572,14681.59,4,2,2,1,3,2,0,1
9573,14856.642,3,3,3,2,4,4,0,1
9574,30418.877,3,1,3,2,2,1,0,1
9575,46127.055,3,2,4,3,3,1,0,0
9576,13289.896,1,3,2,2,4,1,1,1
9577,30850.266,4,2,1,2,4,1,0,1
9578,23490.23,3,3,1,2,3,3,0,1
9579,23808.172,5,2,1,3,3,1,0,0
9580,19571.916,4,2,1,3,3,2,0,0
9581,26076.629,4,2,1,3,4,1,0,0
9582,19879.457,3,1,3,2,4,1,0,1
9583,11703.031,2,1,1,3,4,1,1,0
9584,36123.895,3,2,1,3,3,1,0,0
9585,25273.326,3,2,1,3,3,2,0,0
9586,42925.637,3,2,4,3,3,2,0,0
9587,21369.193,3,1,3,3,4,1,0,0
9588,14019.691,2,1,2,3,4,1,1,0
9589,24099.488,4,1,3,2,2,1,0,1
9590,14933.873,1,2,1,1,3,1,1,1
9591,21425.16,2,1,4,1,2,5,1,1
9592,15321.62,2,2,2,2,4,1,1,1
9593,15321.62,2,1,2,3,4,1,1,0
9594,10963.122,2,2,1,3,4,3,1,0
9595,18880.35,2,1,1,3,3,1,1,0
9596,19739.248,1,2,4,3,1,1,1,0
9597,17697.471,3,2,1,3,4,1,0,0
9598,19284.402,2,1,1,3,2,1,1,0
9599,12827.038,2,1,1,3,4,1,1,0
9600,19799.367,3,3,1,3,4,2,0,0
9601,22737.604,2,1,1,1,4,1,1,1
9602,16813.09,2,2,1,3,3,1,1,0
9603,9118.3916,2,1,2,2,4,1,1,1
9604,19362.594,3,1,3,3,4,1,0,0
9605,9019.4756,2,2,2,3,4,1,1,0
9606,11703.031,3,3,1,2,4,1,0,1
9607,35218.105,3,2,4,3,2,1,0,0
9608,12641.871,1,1,1,3,4,1,1,0
9609,22809.367,4,1,4,3,1,1,0,0
9610,22122.75,2,2,1,3,4,2,1,0
9611,67901.117,2,1,4,2,2,3,1,1
9612,16294.229,5,2,1,3,3,2,0,0
9613,34099.938,3,3,1,2,4,1,0,1
9614,21515.83,3,3,3,1,4,1,0,1
9615,43428.516,3,2,2,2,2,3,0,1
9616,34400.953,4,2,1,3,3,1,0,0
9617,21736.516,2,2,1,3,3,3,1,0
9618,27917.188,4,1,3,3,4,2,0,0
9619,88732.648,1,1,4,3,2,5,1,0
9620,21728.92,3,2,1,3,4,2,0,0
9621,26022.539,3,2,4,1,3,1,0,1
9622,66754.977,3,1,4,2,2,1,0,1
9623,30357.898,3,2,4,3,3,2,0,0
9624,23998.217,4,2,3,3,3,2,0,0
9625,12641.617,4,2,3,2,4,2,0,1
9626,28651.816,2,2,1,3,4,3,1,0
9627,16151.613,3,2,3,3,4,2,0,0
9628,36673.391,3,2,1,3,3,1,0,0
9629,23602.084,3,1,2,3,2,1,0,0
9630,17027.471,3,2,4,3,3,1,0,0
9631,26233.482,3,1,1,2,4,4,0,1
9632,24414.672,4,1,3,3,3,1,0,0
9633,14104.097,2,1,2,3,3,1,1,0
9634,21515.398,2,2,1,3,4,2,1,0
9635,16302.766,2,1,2,3,4,1,1,0
9636,24099.488,2,2,2,3,2,1,1,0
9637,22073.646,2,2,3,2,3,2,1,1
9638,23677.578,3,2,1,3,3,1,0,0
9639,30275.461,1,2,4,3,1,1,1,0
9640,22209.566,2,1,3,2,3,1,1,1
9641,25681.313,2,2,4,3,3,1,1,0
9642,10151.149,3,1,1,3,4,1,0,0
9643,56093.223,2,1,1,3,2,3,1,0
9644,16098.93,3,2,1,3,2,1,0,0
9645,27512.641,3,1,3,2,1,1,0,1
9646,48679.707,4,3,4,2,1,2,0,1
9647,18213.076,2,1,2,3,2,1,1,0
9648,17924.643,1,1,3,3,4,1,1,0
9649,17286.48,2,1,3,3,3,1,1,0
9650,22087.861,1,2,1,2,4,4,1,1
9651,30418.877,2,2,1,1,2,1,1,1
9652,16541.23,5,2,1,5,3,1,0,0
9653,25247.262,4,2,3,2,3,2,0,1
9654,14681.59,4,4,1,3,3,2,0,0
9655,19493.889,4,2,1,3,4,1,0,0
9656,27746.488,1,2,1,3,4,1,1,0
9657,27531.721,4,3,3,3,2,3,0,0
9658,22659.063,4,3,1,2,3,3,0,1
9659,28104.223,2,2,1,3,2,1,1,0
9660,18155.967,3,3,2,2,3,1,0,1
9661,15092.051,2,1,1,2,4,1,1,1
9662,25685.914,2,2,1,3,4,1,1,0
9663,16140.3,3,2,2,3,4,2,0,0
9664,9165.6719,4,3,1,3,3,5,0,0
9665,29858.973,2,1,1,3,2,1,1,0
9666,57486.473,3,2,3,3,1,3,0,0
9667,21057.727,3,2,1,2,4,1,0,1
9668,15801.231,1,1,1,3,3,1,1,0
9669,28383.135,2,1,1,3,2,1,1,0
9670,26472.455,2,1,1,3,3,1,1,0
9671,31931.092,2,3,3,2,1,3,1,1
9672,37592.434,3,2,1,1,4,4,0,1
9673,18895.58,3,1,4,1,2,1,0,1
9674,36643.598,3,2,2,3,3,2,0,0
9675,13613.973,3,2,3,3,4,1,0,0
9676,88732.648,1,1,1,3,1,4,1,0
9677,36313.016,2,1,1,3,3,1,1,0
9678,24369.551,3,2,1,3,2,1,0,0
9679,31931.092,3,2,2,2,1,3,0,1
9680,27473.832,2,1,1,5,4,1,1,0
9681,15092.051,3,1,1,5,4,1,0,0
9682,21327.436,3,2,1,5,3,3,0,0
9683,21630.361,3,1,3,1,2,1,0,1
9684,28501.506,2,2,1,3,2,1,1,0
9685,22907.008,1,1,3,3,1,1,1,0
9686,16861.578,1,1,3,3,4,3,1,0
9687,19697.461,2,2,1,3,4,1,1,0
9688,21115.443,2,1,3,3,1,1,1,0
9689,24301.674,3,1,3,3,3,2,0,0
9690,13249.587,1,2,1,3,2,1,1,0
9691,21059.666,3,1,1,3,3,1,0,0
9692,25325.701,2,3,1,3,3,1,1,0
9693,27473.832,4,3,1,3,4,1,0,0
9694,5306.6152,2,2,1,2,3,5,1,1
9695,28651.816,1,1,1,1,4,3,1,1
9696,14447.06,2,1,2,3,3,1,1,0
9697,25332.766,5,2,1,2,3,1,0,1
9698,22073.646,3,2,1,2,3,2,0,1
9699,18735.49,2,1,1,3,2,1,1,0
9700,37595.461,3,2,1,3,2,1,0,0
9701,16652.516,2,2,2,2,3,1,1,1
9702,9879.7236,3,2,1,1,4,1,0,1
9703,43125.234,3,2,3,3,3,1,0,0
9705,11703.031,2,3,1,3,4,1,1,0
9706,22232.551,4,1,1,2,2,1,0,1
9707,28158.686,3,2,1,3,3,1,0,0
9708,9001.9268,3,3,1,3,4,1,0,0
9709,45126.77,1,1,3,3,2,3,1,0
9710,28784.359,3,3,1,1,2,1,0,1
9711,19634.727,3,3,1,3,3,2,0,0
9712,21938.109,3,2,1,3,3,1,0,0
9713,24740.242,4,2,1,3,2,1,0,0
9714,35298.215,4,3,1,3,4,1,0,0
9715,27746.488,2,1,1,3,4,1,1,0
9716,36673.391,2,1,2,3,3,1,1,0
9717,11703.031,3,3,1,2,4,1,0,1
9718,27202.895,4,2,3,3,1,2,0,0
9719,21917.764,2,1,1,2,2,1,1,1
9720,27798.266,1,1,1,3,2,1,1,0
9721,27642.855,3,2,3,3,4,2,0,0
9722,79294.453,5,2,1,3,2,3,0,0
9723,14759.694,4,1,3,2,4,2,0,1
9724,43000.707,3,1,4,2,2,1,0,1
9725,12381.37,3,2,1,3,4,1,0,0
9726,30998.709,5,2,1,3,3,1,0,0
9727,23676.072,3,1,2,3,2,1,0,0
9728,22305.912,4,3,2,3,4,4,0,0
9729,22438.355,4,2,1,3,4,3,0,0
9730,45621.668,4,1,1,5,2,3,0,0
9731,60649.176,3,1,2,3,1,1,0,0
9732,30448.605,3,1,1,1,2,2,0,1
9733,24151.623,4,1,4,5,3,3,0,0
9734,17027.471,3,2,3,3,3,1,0,0
9735,16745.049,2,2,3,2,4,1,1,1
9736,20728.094,3,3,2,3,1,1,0,0
9737,25291.949,4,2,1,3,3,1,0,0
9738,27746.488,2,3,1,3,4,1,1,0
9739,32659.641,2,2,1,3,3,1,1,0
9740,21744.811,3,2,1,3,4,3,0,0
9741,26364.736,4,2,3,1,2,1,0,1
9742,15051.257,2,2,1,3,2,1,1,0
9743,15908.618,2,2,1,3,3,1,1,0
9744,10965.495,1,1,2,3,4,1,1,0
9745,19799.367,3,3,1,2,4,2,0,1
9746,45657.695,3,2,2,3,1,1,0,0
9747,23935.725,3,2,2,3,2,1,0,0
9748,27473.832,1,1,1,3,4,1,1,0
9749,27473.832,2,2,2,3,4,1,1,0
9750,19917.973,3,2,1,5,4,1,0,0
9751,25301.729,4,3,2,5,2,2,0,0
9752,85909.977,5,1,2,1,2,5,0,1
9753,15353.288,3,1,1,1,4,2,0,1
9754,19039.557,2,2,2,3,4,4,1,0
9755,26333.84,1,1,4,3,2,1,1,0
9756,15353.288,4,1,1,3,4,2,0,0
9757,13183.911,3,3,2,3,4,3,0,0
9758,19997.146,1,1,3,1,3,1,1,1
9759,20830.4,3,2,2,2,3,1,0,1
9760,24406.777,2,1,1,2,2,1,1,1
9761,11742.876,1,1,1,3,4,1,1,0
9762,24557.383,3,2,1,3,4,4,0,0
9763,46896.207,2,2,1,3,3,3,1,0
9764,46317.715,2,1,1,3,3,4,1,0
9765,23391.293,3,1,3,1,3,1,0,1
9766,18432.143,3,2,1,3,3,1,0,0
9767,27493.023,4,2,1,2,3,2,0,1
9768,22070.395,3,1,1,3,4,1,0,0
9769,11327.388,3,2,1,3,2,5,0,0
9770,24108.906,4,1,1,2,3,2,0,1
9771,24784.592,2,3,2,3,1,1,1,0
9772,21327.436,2,2,1,3,3,3,1,0
9773,12761.303,3,1,3,2,4,1,0,1
9774,27400.988,3,2,2,3,2,1,0,0
9775,23235.982,3,1,2,3,1,1,0,0
9776,14185.56,2,1,3,3,2,1,1,0
9777,15321.62,2,2,2,2,4,1,1,1
9778,22794.1,4,2,1,3,2,1,0,0
9779,21493.207,3,2,1,3,4,2,0,0
9780,24108.906,3,2,1,3,3,2,0,0
9781,37029.172,4,2,2,3,4,4,0,0
9782,13090.769,3,1,1,3,4,1,0,0
9783,20900.838,4,2,3,3,3,3,0,0
9784,19448.881,1,1,1,3,2,5,1,0
9785,18393.447,4,2,3,2,3,1,0,1
9786,51764.707,3,1,4,3,2,1,0,0
9787,48399.563,1,3,3,3,3,4,1,0
9788,12277.376,4,1,2,3,3,1,0,0
9789,27871.445,3,2,3,3,2,3,0,0
9790,12517.644,2,1,1,3,4,1,1,0
9791,14177.973,3,3,3,3,3,2,0,0
9792,18951.963,2,1,1,2,2,1,1,1
9793,18217.781,2,2,3,3,3,1,1,0
9794,12038.912,3,2,1,3,4,1,0,0
9795,32538.311,3,1,3,3,3,1,0,0
9796,14140.936,3,2,2,3,4,1,0,0
9797,51693.668,3,2,1,3,2,3,0,0
9798,49342.254,3,1,1,3,4,5,0,0
9799,19220.18,3,1,3,3,3,1,0,0
9800,14140.936,1,3,2,3,4,1,1,0
9801,17891.557,2,2,1,2,4,1,1,1
9802,18764.328,3,1,3,3,4,3,0,0
9803,22087.861,2,1,1,3,4,4,1,0
9804,16860.326,4,2,1,3,2,1,0,0
9805,48363.492,3,2,1,2,1,1,0,1
9806,19997.146,2,2,1,3,3,1,1,0
9807,19790.416,4,1,1,3,4,1,0,0
9808,16302.766,3,2,3,3,4,1,0,0
9809,29858.973,3,2,1,3,2,1,0,0
9810,37467.004,3,2,1,2,4,2,0,1
9811,45862.566,3,3,1,3,3,4,0,0
9813,34193.816,2,1,1,3,2,3,1,0
9814,11881.049,2,2,1,3,4,1,1,0
9815,23144.832,2,1,3,1,3,1,1,1
9816,27194.705,2,1,1,3,4,3,1,0
9817,18597.457,2,1,3,3,3,1,1,0
9818,24479.42,1,2,4,2,3,1,1,1
9819,16142.563,2,2,1,3,4,1,1,0
9820,45126.77,4,2,3,2,2,3,0,1
9821,15972.752,3,2,2,3,3,1,0,0
9822,88732.648,2,3,4,3,2,3,1,0
9823,28784.359,2,1,1,3,2,1,1,0
9824,16128.991,2,2,2,2,2,5,1,1
9825,16142.563,3,1,1,3,4,1,0,0
9826,17924.643,3,2,1,3,4,1,0,0
9827,21057.727,3,2,1,3,4,1,0,0
9828,19244.602,3,2,2,2,1,1,0,1
9829,8937.0576,2,1,2,3,4,3,1,0
9830,17215.234,3,3,3,2,2,1,0,1
9831,25685.914,2,1,1,3,4,1,1,0
9832,23425.518,3,2,3,3,2,2,0,0
9833,15972.752,1,1,1,3,3,1,1,0
9834,8476.6592,3,3,1,3,4,1,0,0
9835,18755.857,2,2,3,3,2,1,1,0
9836,11814.17,2,1,3,2,3,1,1,1
9837,23769.811,5,2,1,1,3,1,0,1
9838,39807.289,3,2,4,2,2,1,0,1
9839,13854.684,1,1,1,5,3,1,1,0
9840,22504.664,4,1,1,3,3,1,0,0
9841,30418.877,2,1,4,2,2,1,1,1
9842,24843.748,2,1,3,3,2,1,1,0
9843,19475.576,3,3,3,3,3,1,0,0
9844,20273.41,3,2,1,3,2,1,0,0
9845,20450.977,4,2,3,4,3,1,0,0
9846,23451.445,2,1,1,3,3,1,1,0
9847,20050.471,3,3,1,1,2,1,0,1
9848,18432.143,2,2,1,3,3,1,1,0
9849,19790.416,4,2,3,3,4,1,0,0
9850,56234.539,2,1,3,3,1,1,1,0
9851,22809.367,2,1,3,2,1,1,1,1
9852,23399.57,2,3,3,3,3,1,1,0
9853,20617.813,2,2,2,3,3,1,1,0
9854,16632.389,3,1,1,3,4,1,0,0
9855,15116.407,1,3,1,3,4,1,1,0
9856,16495.051,3,1,1,2,2,5,0,1
9857,28606.219,1,1,1,3,3,1,1,0
9858,12153.106,2,1,2,1,4,1,1,1
9859,13704.39,3,1,2,3,3,1,0,0
9860,17011.762,4,2,2,2,3,1,0,1
9861,14140.936,2,1,1,3,4,1,1,0
9862,19419.75,3,3,1,3,3,1,0,0
9863,17404.033,3,2,1,2,2,1,0,1
9864,26663.531,3,2,3,2,2,2,0,1
9865,33884.203,3,1,2,3,2,1,0,0
9866,14140.936,2,3,2,2,4,1,1,1
9867,12641.871,1,2,1,3,4,1,1,0
9868,15092.051,2,2,1,3,4,1,1,0
9869,29100.805,2,1,4,3,3,1,1,0
9870,14555.513,1,2,3,3,2,1,1,0
9871,46127.055,3,3,4,2,3,1,0,1
9872,16383.18,3,1,1,3,4,1,0,0
9873,39048.641,3,1,4,1,3,2,0,1
9874,11325.285,3,3,1,3,3,1,0,0
9875,70129.711,2,1,4,3,1,1,1,0
9876,25861.307,3,1,1,3,2,5,0,0
9878,18045.609,3,1,1,3,4,4,0,0
9879,13578.493,5,4,1,3,4,1,0,0
9880,30752.477,2,1,3,3,2,1,1,0
9881,26253.945,3,3,3,3,3,2,0,0
9882,24925.607,2,2,3,4,2,2,1,0
9883,27808.115,4,2,1,3,3,1,0,0
9884,26763.818,5,2,3,2,3,1,0,1
9885,15321.62,3,3,2,3,4,1,0,0
9886,18746.375,2,2,1,3,2,1,1,0
9887,16302.766,1,1,1,3,4,1,1,0
9888,15923.669,1,2,1,3,2,1,1,0
9889,35525.383,1,1,3,3,3,3,1,0
9890,25043.414,3,2,3,2,3,1,0,1
9891,37119.875,3,1,1,3,2,1,0,0
9892,30998.709,2,1,1,3,3,1,1,0
9893,39999.727,3,2,1,3,4,4,0,0
9894,16580.5,3,2,3,2,4,1,0,1
9895,10305.562,5,3,1,2,4,1,0,1
9896,26595.182,3,2,4,3,2,1,0,0
9897,6374.0737,1,1,2,3,3,5,1,0
9898,39230.215,5,1,3,1,3,1,0,1
9899,21793.367,3,1,1,1,4,1,0,1
9900,21059.666,2,2,1,3,3,1,1,0
9901,17004.131,1,1,1,3,2,5,1,0
9902,34939.594,5,2,4,1,4,3,0,1
9903,23271.344,2,2,2,3,4,4,1,0
9904,47222.746,3,2,2,3,2,1,0,0
9905,44877.164,3,2,2,3,3,4,0,0
9906,19879.457,3,2,1,2,4,1,0,1
9907,25978.104,2,3,2,1,3,1,1,1
9908,9482.9268,2,2,3,2,4,2,1,1
9909,19220.18,2,1,3,2,3,1,1,1
9910,23972.566,3,2,4,2,4,3,0,1
9911,42266.066,3,2,3,5,2,3,0,0
9912,19879.457,3,1,3,2,4,1,0,1
9913,21057.727,3,3,1,3,4,1,0,0
9914,19677.145,2,2,1,3,4,1,1,0
9915,48210.574,4,2,3,3,1,3,0,0
9916,14001.978,3,2,2,2,4,1,0,1
9917,19289.576,4,2,3,1,3,1,0,1
9918,16142.563,2,1,2,3,4,1,1,0
9919,35734.691,3,1,4,3,3,3,0,0
9920,15525.198,3,2,1,3,4,1,0,0
9921,39583.219,5,2,1,3,3,2,0,0
9922,16329.075,3,2,3,3,4,1,0,0
9923,22761.08,2,1,1,3,4,1,1,0
9924,37480.098,4,3,1,3,3,3,0,0
9925,16821.932,3,3,4,2,4,1,0,1
9926,25722.826,3,1,3,2,3,1,0,1
9927,30883.549,3,2,4,3,3,1,0,0
9928,39435.848,4,2,3,3,1,1,0,0
9929,13914.758,2,1,2,3,4,1,1,0
9930,16142.563,3,2,1,2,4,1,0,1
9931,21579.211,2,3,2,2,4,1,1,1
9932,21087.953,1,2,1,1,4,3,1,1
9933,37595.461,3,2,1,3,2,1,0,0
9934,10512.388,2,1,2,3,4,1,1,0
9935,22986.965,3,3,3,3,4,1,0,0
9936,17744.479,2,1,2,1,1,5,1,1
9937,33317.422,2,1,1,2,1,3,1,1
9938,22504.758,3,2,3,2,2,1,0,1
9939,32861.227,3,2,4,3,3,1,0,0
9940,34400.953,3,3,3,3,3,1,0,0
9941,48604.207,3,3,1,4,2,3,0,0
9942,16302.766,2,1,1,3,4,1,1,0
9943,32197.156,3,1,4,3,1,1,0,0
9944,34487.203,3,2,1,1,4,4,0,1
9945,16142.563,2,1,1,3,4,1,1,0
9946,27506.457,3,2,4,3,3,1,0,0
9947,9236.1582,4,1,3,1,3,5,0,1
9948,15092.051,3,3,1,2,4,1,0,1
9949,21049.012,1,1,1,1,4,1,1,1
9950,25712.527,4,1,1,3,1,2,0,0
9951,32367.66,1,1,3,3,2,2,1,0
9952,28723.377,4,1,1,3,4,1,0,0
9954,17369.447,3,2,1,3,3,3,0,0
9955,21452.459,2,1,1,3,2,1,1,0
9956,29857.807,4,2,1,3,2,1,0,0
9957,16609.691,2,1,4,3,2,1,1,0
9958,40242.988,3,1,1,3,2,2,0,0
9959,23116.637,3,2,4,1,2,1,0,1
9960,7096.0078,3,2,4,3,3,5,0,0
9961,13095.626,3,1,1,3,3,1,0,0
9962,26423.109,2,2,2,2,4,1,1,1
9963,15321.62,2,3,2,3,4,1,1,0
9964,27174.738,3,2,1,3,4,1,0,0
9965,18416.264,3,1,4,3,3,2,0,0
9966,19574.945,3,1,3,2,4,4,0,1
9967,32861.227,1,2,3,2,3,1,1,1
9968,22986.965,4,3,1,2,4,1,0,1
9969,20034.598,2,1,2,3,2,1,1,0
9970,27325.855,4,3,3,3,3,1,0,0
9971,28559.191,3,3,1,1,4,1,0,1
9972,22504.664,1,3,3,4,3,1,1,0
9973,74741.836,4,1,1,3,1,5,0,0
9974,24739.068,1,1,4,3,3,1,1,0
9975,29769.807,3,1,3,3,2,2,0,0
9976,29155.656,3,2,1,3,2,1,0,0
9977,19604.805,2,2,1,2,4,2,1,1
9978,24740.242,4,2,1,3,2,1,0,0
9979,42591.133,3,2,4,3,1,2,0,0
9980,18596.275,2,1,1,3,2,1,1,0
9981,19437.889,1,1,2,3,2,1,1,0
9982,37452.777,4,2,1,3,4,4,0,0
9983,18413.535,3,2,2,3,2,1,0,0
9984,27473.832,3,1,1,2,4,1,0,1
9985,48304.559,3,3,1,3,1,3,0,0
9986,30752.477,3,1,4,1,2,1,0,1
9987,13056.665,2,2,1,3,3,1,1,0
9988,13617.138,1,1,3,3,1,5,1,0
9989,25301.729,3,2,1,1,2,2,0,1
9990,37386.441,2,2,4,3,1,1,1,0
9991,19771.826,2,2,3,2,3,1,1,1
9992,17924.643,3,2,1,3,4,1,0,0
9993,31417.623,3,2,4,2,4,4,0,1
9994,28993.613,3,2,1,3,4,1,0,0
9995,27371.768,2,2,1,2,4,1,1,1
9996,11624.934,5,1,4,3,3,5,0,0
9997,15327.306,3,2,1,2,3,1,0,1
9998,13093.097,3,2,3,1,4,1,0,1
9999,14001.978,3,2,1,3,4,1,0,0
10000,16302.766,1,1,1,3,4,1,1,0
10001,23935.725,3,2,1,3,2,1,0,0
10002,19158.898,4,2,2,3,4,4,0,0
10003,18213.076,2,2,1,3,2,1,1,0
10004,25280.377,5,2,1,3,3,2,0,0
10005,30770.162,1,3,3,2,3,3,1,1
10006,30357.113,4,1,1,1,4,5,0,1
10007,19790.416,3,3,1,3,4,1,0,0
10008,24048.857,2,2,3,3,3,1,1,0
10009,29421.098,4,3,4,2,3,1,0,1
10010,10965.495,2,1,2,3,4,1,1,0
10011,23647.822,4,1,1,3,3,1,0,0
10012,22519.93,2,1,1,1,3,1,1,1
10013,33441.18,3,1,4,3,3,1,0,0
10014,15321.62,4,2,1,2,4,1,0,1
10015,35235.316,2,2,4,3,2,2,1,0
10016,23161.436,3,1,1,3,3,1,0,0
10017,4695.6436,2,2,2,2,4,5,1,1
10018,20699.957,2,1,2,3,2,1,1,0
10019,43045.102,3,2,4,3,2,1,0,0
10020,39100.918,5,2,1,1,1,3,0,1
10021,24740.242,3,2,1,3,2,1,0,0
10022,15411.693,3,2,1,3,2,1,0,0
10023,30420.811,3,1,4,3,3,1,0,0
10024,34803.457,3,3,4,3,2,1,0,0
10025,21756.912,4,1,1,3,4,4,0,0
10026,36064.375,1,1,3,3,2,3,1,0
10027,17992.855,4,1,3,3,4,1,0,0
10028,13445.062,4,2,1,5,4,1,0,0
10029,57473.508,3,2,3,3,1,2,0,0
10030,79283.852,3,2,4,3,3,4,0,0
10031,21038.014,1,2,3,3,2,1,1,0
10032,62410.754,3,1,4,3,2,1,0,0
10033,32347.727,3,1,3,5,3,1,0,0
10034,35851.957,5,1,3,2,3,4,0,1
10035,41960.91,3,1,3,2,3,1,0,1
10036,12233.822,1,1,2,3,3,1,1,0
10037,88732.648,3,2,4,3,2,4,0,0
10038,19362.594,2,1,3,2,4,1,1,1
10039,27473.832,4,2,1,2,4,1,0,1
10040,23647.822,4,1,4,1,3,1,0,1
10041,20753.924,4,2,1,2,4,1,0,1
10042,15092.051,4,3,1,2,4,1,0,1
10043,33938.883,2,1,2,3,2,1,1,0
10044,24151.623,3,1,3,2,3,3,0,1
10045,15644.491,1,1,1,2,4,1,1,1
10046,19612.475,3,2,3,2,3,1,0,1
10047,22476.373,3,2,1,3,2,1,0,0
10048,55432.043,3,3,4,3,2,2,0,0
10049,16095.619,4,1,3,5,3,2,0,0
10050,24193.258,2,1,2,3,3,1,1,0
10051,20472.328,2,1,2,3,2,1,1,0
10052,34227.09,3,2,2,3,4,1,0,0
10053,17038.211,4,2,2,3,4,1,0,0
10054,22864.977,1,1,1,3,2,1,1,0
10055,27797.801,5,2,1,2,4,1,0,1
10056,30998.709,2,1,1,1,3,1,1,1
10057,39690.938,2,3,1,3,1,3,1,0
10058,23677.578,2,1,1,3,3,1,1,0
10059,22145.783,1,1,4,1,1,1,1,1
10060,16142.563,3,2,1,2,4,1,0,1
10061,14146.183,3,3,2,2,3,1,0,1
10062,37883.195,4,2,4,3,1,1,0,0
10063,6057.23,4,2,3,3,3,5,0,0
10064,43125.234,3,2,4,3,3,1,0,0
10065,41031.773,1,1,3,1,2,3,1,1
10066,27915.836,3,2,2,3,2,1,0,0
10067,15321.62,3,2,1,3,4,1,0,0
10068,35524.012,1,2,3,3,2,3,1,0
10069,27765.064,2,1,2,2,2,1,1,1
10070,16861.869,3,1,1,3,4,3,0,0
10071,12354.086,3,3,2,3,4,4,0,0
10072,17027.471,2,2,1,3,3,1,1,0
10073,53727.355,2,1,3,3,2,2,1,0
10074,20699.957,1,1,3,2,2,1,1,1
10075,13306.938,3,3,1,3,4,1,0,0
